filename,fits_file,hip,instrument,url,status
HIP5336_NARVAL_1_R42KNorm.fits.gz,HIP5336_NARVAL_1_R42KNorm.fits,HIP5336,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP5336_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP544_NARVAL_1_R42KNorm.fits.gz,HIP544_NARVAL_1_R42KNorm.fits,HIP544,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP544_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP544_UVES_1_R42KNorm.fits.gz,HIP544_UVES_1_R42KNorm.fits,HIP544,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP544_UVES_1_R42KNorm.fits.gz,downloaded
HIP5445_HERMES_1_R42KNorm.fits.gz,HIP5445_HERMES_1_R42KNorm.fits,HIP5445,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP5445_HERMES_1_R42KNorm.fits.gz,downloaded
HIP54539_NARVAL_1_R42KNorm.fits.gz,HIP54539_NARVAL_1_R42KNorm.fits,HIP54539,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP54539_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP5458_HERMES_1_R42KNorm.fits.gz,HIP5458_HERMES_1_R42KNorm.fits,HIP5458,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP5458_HERMES_1_R42KNorm.fits.gz,downloaded
HIP55219_NARVAL_1_R42KNorm.fits.gz,HIP55219_NARVAL_1_R42KNorm.fits,HIP55219,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP55219_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP56127_HERMES_1_R42KNorm.fits.gz,HIP56127_HERMES_1_R42KNorm.fits,HIP56127,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP56127_HERMES_1_R42KNorm.fits.gz,downloaded
HIP56343_ESPADONS_1_R42KNorm.fits.gz,HIP56343_ESPADONS_1_R42KNorm.fits,HIP56343,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP56343_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP56343_HARPS_1_R42KNorm.fits.gz,HIP56343_HARPS_1_R42KNorm.fits,HIP56343,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP56343_HARPS_1_R42KNorm.fits.gz,downloaded
HIP56343_UVES_1_R42KNorm.fits.gz,HIP56343_UVES_1_R42KNorm.fits,HIP56343,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP56343_UVES_1_R42KNorm.fits.gz,downloaded
HIP56997_ESPADONS_1_R42KNorm.fits.gz,HIP56997_ESPADONS_1_R42KNorm.fits,HIP56997,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP56997_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP56997_NARVAL_1_R42KNorm.fits.gz,HIP56997_NARVAL_1_R42KNorm.fits,HIP56997,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP56997_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP57360_HARPS_1_R42KNorm.fits.gz,HIP57360_HARPS_1_R42KNorm.fits,HIP57360,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP57360_HARPS_1_R42KNorm.fits.gz,downloaded
HIP57360_UVES_1_R42KNorm.fits.gz,HIP57360_UVES_1_R42KNorm.fits,HIP57360,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP57360_UVES_1_R42KNorm.fits.gz,downloaded
HIP57477_FIES_1_R42KNorm.fits.gz,HIP57477_FIES_1_R42KNorm.fits,HIP57477,FIES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP57477_FIES_1_R42KNorm.fits.gz,downloaded
HIP57477_HERMES_1_R42KNorm.fits.gz,HIP57477_HERMES_1_R42KNorm.fits,HIP57477,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP57477_HERMES_1_R42KNorm.fits.gz,downloaded
HIP57757_ESPADONS_1_R42KNorm.fits.gz,HIP57757_ESPADONS_1_R42KNorm.fits,HIP57757,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP57757_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP57757_FEROS_1_R42KNorm.fits.gz,HIP57757_FEROS_1_R42KNorm.fits,HIP57757,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP57757_FEROS_1_R42KNorm.fits.gz,downloaded
HIP57757_HARPS_1_R42KNorm.fits.gz,HIP57757_HARPS_1_R42KNorm.fits,HIP57757,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP57757_HARPS_1_R42KNorm.fits.gz,downloaded
HIP57757_NARVAL_1_R42KNorm.fits.gz,HIP57757_NARVAL_1_R42KNorm.fits,HIP57757,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP57757_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP57757_UVES_1_R42KNorm.fits.gz,HIP57757_UVES_1_R42KNorm.fits,HIP57757,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP57757_UVES_1_R42KNorm.fits.gz,downloaded
HIP57939_ELODIE_1_R42KNorm.fits.gz,HIP57939_ELODIE_1_R42KNorm.fits,HIP57939,ELODIE,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP57939_ELODIE_1_R42KNorm.fits.gz,downloaded
HIP57939_NARVAL_1_R42KNorm.fits.gz,HIP57939_NARVAL_1_R42KNorm.fits,HIP57939,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP57939_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP59490_UVES_1_R42KNorm.fits.gz,HIP59490_UVES_1_R42KNorm.fits,HIP59490,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP59490_UVES_1_R42KNorm.fits.gz,downloaded
HIP60172_HARPS_1_R42KNorm.fits.gz,HIP60172_HARPS_1_R42KNorm.fits,HIP60172,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP60172_HARPS_1_R42KNorm.fits.gz,downloaded
HIP60172_NARVAL_1_R42KNorm.fits.gz,HIP60172_NARVAL_1_R42KNorm.fits,HIP60172,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP60172_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP60172_UVES_1_R42KNorm.fits.gz,HIP60172_UVES_1_R42KNorm.fits,HIP60172,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP60172_UVES_1_R42KNorm.fits.gz,downloaded
HIP61317_NARVAL_1_R42KNorm.fits.gz,HIP61317_NARVAL_1_R42KNorm.fits,HIP61317,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP61317_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP63584_FIES_1_R42KNorm.fits.gz,HIP63584_FIES_1_R42KNorm.fits,HIP63584,FIES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP63584_FIES_1_R42KNorm.fits.gz,downloaded
HIP63584_HERMES_1_R42KNorm.fits.gz,HIP63584_HERMES_1_R42KNorm.fits,HIP63584,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP63584_HERMES_1_R42KNorm.fits.gz,downloaded
HIP63608_ESPADONS_1_R42KNorm.fits.gz,HIP63608_ESPADONS_1_R42KNorm.fits,HIP63608,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP63608_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP63608_HARPS_1_R42KNorm.fits.gz,HIP63608_HARPS_1_R42KNorm.fits,HIP63608,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP63608_HARPS_1_R42KNorm.fits.gz,downloaded
HIP63608_NARVAL_1_R42KNorm.fits.gz,HIP63608_NARVAL_1_R42KNorm.fits,HIP63608,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP63608_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP63608_UVES_1_R42KNorm.fits.gz,HIP63608_UVES_1_R42KNorm.fits,HIP63608,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP63608_UVES_1_R42KNorm.fits.gz,downloaded
HIP64394_ESPADONS_1_R42KNorm.fits.gz,HIP64394_ESPADONS_1_R42KNorm.fits,HIP64394,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP64394_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP64394_NARVAL_1_R42KNorm.fits.gz,HIP64394_NARVAL_1_R42KNorm.fits,HIP64394,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP64394_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP64394_UVES_1_R42KNorm.fits.gz,HIP64394_UVES_1_R42KNorm.fits,HIP64394,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP64394_UVES_1_R42KNorm.fits.gz,downloaded
HIP65721_ESPADONS_1_R42KNorm.fits.gz,HIP65721_ESPADONS_1_R42KNorm.fits,HIP65721,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP65721_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP65721_NARVAL_1_R42KNorm.fits.gz,HIP65721_NARVAL_1_R42KNorm.fits,HIP65721,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP65721_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP6592_HARPS_1_R42KNorm.fits.gz,HIP6592_HARPS_1_R42KNorm.fits,HIP6592,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP6592_HARPS_1_R42KNorm.fits.gz,downloaded
HIP6592_UVES_1_R42KNorm.fits.gz,HIP6592_UVES_1_R42KNorm.fits,HIP6592,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP6592_UVES_1_R42KNorm.fits.gz,downloaded
HIP671_HARPS_1_R42KNorm.fits.gz,HIP671_HARPS_1_R42KNorm.fits,HIP671,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP671_HARPS_1_R42KNorm.fits.gz,downloaded
HIP671_HERMES_1_R42KNorm.fits.gz,HIP671_HERMES_1_R42KNorm.fits,HIP671,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP671_HERMES_1_R42KNorm.fits.gz,downloaded
HIP67459_HERMES_1_R42KNorm.fits.gz,HIP67459_HERMES_1_R42KNorm.fits,HIP67459,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP67459_HERMES_1_R42KNorm.fits.gz,downloaded
HIP67459_NARVAL_1_R42KNorm.fits.gz,HIP67459_NARVAL_1_R42KNorm.fits,HIP67459,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP67459_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP67927_ESPADONS_1_R42KNorm.fits.gz,HIP67927_ESPADONS_1_R42KNorm.fits,HIP67927,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP67927_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP67927_HARPS_1_R42KNorm.fits.gz,HIP67927_HARPS_1_R42KNorm.fits,HIP67927,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP67927_HARPS_1_R42KNorm.fits.gz,downloaded
HIP67927_NARVAL_1_R42KNorm.fits.gz,HIP67927_NARVAL_1_R42KNorm.fits,HIP67927,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP67927_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP68594_ESPADONS_1_R42KNorm.fits.gz,HIP68594_ESPADONS_1_R42KNorm.fits,HIP68594,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP68594_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP68594_HARPS_1_R42KNorm.fits.gz,HIP68594_HARPS_1_R42KNorm.fits,HIP68594,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP68594_HARPS_1_R42KNorm.fits.gz,downloaded
HIP68594_NARVAL_1_R42KNorm.fits.gz,HIP68594_NARVAL_1_R42KNorm.fits,HIP68594,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP68594_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP68594_UVES_1_R42KNorm.fits.gz,HIP68594_UVES_1_R42KNorm.fits,HIP68594,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP68594_UVES_1_R42KNorm.fits.gz,downloaded
HIP69673_ELODIE_1_R42KNorm.fits.gz,HIP69673_ELODIE_1_R42KNorm.fits,HIP69673,ELODIE,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP69673_ELODIE_1_R42KNorm.fits.gz,downloaded
HIP69673_ESPADONS_1_R42KNorm.fits.gz,HIP69673_ESPADONS_1_R42KNorm.fits,HIP69673,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP69673_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP69673_HARPS_1_R42KNorm.fits.gz,HIP69673_HARPS_1_R42KNorm.fits,HIP69673,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP69673_HARPS_1_R42KNorm.fits.gz,downloaded
HIP69673_NARVAL_1_R42KNorm.fits.gz,HIP69673_NARVAL_1_R42KNorm.fits,HIP69673,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP69673_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP69673_UVES_1_R42KNorm.fits.gz,HIP69673_UVES_1_R42KNorm.fits,HIP69673,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP69673_UVES_1_R42KNorm.fits.gz,downloaded
HIP70497_NARVAL_1_R42KNorm.fits.gz,HIP70497_NARVAL_1_R42KNorm.fits,HIP70497,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP70497_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP70791_HERMES_1_R42KNorm.fits.gz,HIP70791_HERMES_1_R42KNorm.fits,HIP70791,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP70791_HERMES_1_R42KNorm.fits.gz,downloaded
HIP7083_HARPS_1_R42KNorm.fits.gz,HIP7083_HARPS_1_R42KNorm.fits,HIP7083,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP7083_HARPS_1_R42KNorm.fits.gz,downloaded
HIP7083_UVES_1_R42KNorm.fits.gz,HIP7083_UVES_1_R42KNorm.fits,HIP7083,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP7083_UVES_1_R42KNorm.fits.gz,downloaded
HIP71053_NARVAL_1_R42KNorm.fits.gz,HIP71053_NARVAL_1_R42KNorm.fits,HIP71053,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP71053_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP71681_HARPS_1_R42KNorm.fits.gz,HIP71681_HARPS_1_R42KNorm.fits,HIP71681,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP71681_HARPS_1_R42KNorm.fits.gz,downloaded
HIP71683_HARPS_1_R42KNorm.fits.gz,HIP71683_HARPS_1_R42KNorm.fits,HIP71683,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP71683_HARPS_1_R42KNorm.fits.gz,downloaded
HIP71683_UVES_1_R42KNorm.fits.gz,HIP71683_UVES_1_R42KNorm.fits,HIP71683,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP71683_UVES_1_R42KNorm.fits.gz,downloaded
HIP72567_HERMES_1_R42KNorm.fits.gz,HIP72567_HERMES_1_R42KNorm.fits,HIP72567,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP72567_HERMES_1_R42KNorm.fits.gz,downloaded
HIP7294_HERMES_1_R42KNorm.fits.gz,HIP7294_HERMES_1_R42KNorm.fits,HIP7294,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP7294_HERMES_1_R42KNorm.fits.gz,downloaded
HIP73184_FEROS_1_R42KNorm.fits.gz,HIP73184_FEROS_1_R42KNorm.fits,HIP73184,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP73184_FEROS_1_R42KNorm.fits.gz,downloaded
HIP73184_HARPS_1_R42KNorm.fits.gz,HIP73184_HARPS_1_R42KNorm.fits,HIP73184,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP73184_HARPS_1_R42KNorm.fits.gz,downloaded
HIP73184_UVES_1_R42KNorm.fits.gz,HIP73184_UVES_1_R42KNorm.fits,HIP73184,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP73184_UVES_1_R42KNorm.fits.gz,downloaded
HIP73568_FIES_1_R42KNorm.fits.gz,HIP73568_FIES_1_R42KNorm.fits,HIP73568,FIES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP73568_FIES_1_R42KNorm.fits.gz,downloaded
HIP73568_HERMES_1_R42KNorm.fits.gz,HIP73568_HERMES_1_R42KNorm.fits,HIP73568,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP73568_HERMES_1_R42KNorm.fits.gz,downloaded
HIP74666_NARVAL_1_R42KNorm.fits.gz,HIP74666_NARVAL_1_R42KNorm.fits,HIP74666,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP74666_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP74793_ESPADONS_1_R42KNorm.fits.gz,HIP74793_ESPADONS_1_R42KNorm.fits,HIP74793,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP74793_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP74793_NARVAL_1_R42KNorm.fits.gz,HIP74793_NARVAL_1_R42KNorm.fits,HIP74793,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP74793_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP74975_NARVAL_1_R42KNorm.fits.gz,HIP74975_NARVAL_1_R42KNorm.fits,HIP74975,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP74975_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP74975_UVES_1_R42KNorm.fits.gz,HIP74975_UVES_1_R42KNorm.fits,HIP74975,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP74975_UVES_1_R42KNorm.fits.gz,downloaded
HIP7607_ESPADONS_1_R42KNorm.fits.gz,HIP7607_ESPADONS_1_R42KNorm.fits,HIP7607,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP7607_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP7607_NARVAL_1_R42KNorm.fits.gz,HIP7607_NARVAL_1_R42KNorm.fits,HIP7607,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP7607_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP7643_HARPS_1_R42KNorm.fits.gz,HIP7643_HARPS_1_R42KNorm.fits,HIP7643,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP7643_HARPS_1_R42KNorm.fits.gz,downloaded
HIP7643_UVES_1_R42KNorm.fits.gz,HIP7643_UVES_1_R42KNorm.fits,HIP7643,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP7643_UVES_1_R42KNorm.fits.gz,downloaded
HIP76976_ESPADONS_1_R42KNorm.fits.gz,HIP76976_ESPADONS_1_R42KNorm.fits,HIP76976,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP76976_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP76976_HARPS_1_R42KNorm.fits.gz,HIP76976_HARPS_1_R42KNorm.fits,HIP76976,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP76976_HARPS_1_R42KNorm.fits.gz,downloaded
HIP76976_NARVAL_1_R42KNorm.fits.gz,HIP76976_NARVAL_1_R42KNorm.fits,HIP76976,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP76976_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP76976_UVES_1_R42KNorm.fits.gz,HIP76976_UVES_1_R42KNorm.fits,HIP76976,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP76976_UVES_1_R42KNorm.fits.gz,downloaded
HIP77052_ESPADONS_1_R42KNorm.fits.gz,HIP77052_ESPADONS_1_R42KNorm.fits,HIP77052,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP77052_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP77052_FEROS_1_R42KNorm.fits.gz,HIP77052_FEROS_1_R42KNorm.fits,HIP77052,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP77052_FEROS_1_R42KNorm.fits.gz,downloaded
HIP77052_HARPS_1_R42KNorm.fits.gz,HIP77052_HARPS_1_R42KNorm.fits,HIP77052,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP77052_HARPS_1_R42KNorm.fits.gz,downloaded
HIP77052_NARVAL_1_R42KNorm.fits.gz,HIP77052_NARVAL_1_R42KNorm.fits,HIP77052,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP77052_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP78072_HARPS_1_R42KNorm.fits.gz,HIP78072_HARPS_1_R42KNorm.fits,HIP78072,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP78072_HARPS_1_R42KNorm.fits.gz,downloaded
HIP78072_NARVAL_1_R42KNorm.fits.gz,HIP78072_NARVAL_1_R42KNorm.fits,HIP78072,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP78072_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP78072_UVES_1_R42KNorm.fits.gz,HIP78072_UVES_1_R42KNorm.fits,HIP78072,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP78072_UVES_1_R42KNorm.fits.gz,downloaded
HIP79672_ESPADONS_1_R42KNorm.fits.gz,HIP79672_ESPADONS_1_R42KNorm.fits,HIP79672,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP79672_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP79672_FEROS_1_R42KNorm.fits.gz,HIP79672_FEROS_1_R42KNorm.fits,HIP79672,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP79672_FEROS_1_R42KNorm.fits.gz,downloaded
HIP79672_HARPS_1_R42KNorm.fits.gz,HIP79672_HARPS_1_R42KNorm.fits,HIP79672,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP79672_HARPS_1_R42KNorm.fits.gz,downloaded
HIP79672_NARVAL_1_R42KNorm.fits.gz,HIP79672_NARVAL_1_R42KNorm.fits,HIP79672,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP79672_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP79672_UVES_1_R42KNorm.fits.gz,HIP79672_UVES_1_R42KNorm.fits,HIP79672,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP79672_UVES_1_R42KNorm.fits.gz,downloaded
HIP7981_ESPADONS_1_R42KNorm.fits.gz,HIP7981_ESPADONS_1_R42KNorm.fits,HIP7981,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP7981_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP7981_FEROS_1_R42KNorm.fits.gz,HIP7981_FEROS_1_R42KNorm.fits,HIP7981,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP7981_FEROS_1_R42KNorm.fits.gz,downloaded
HIP7981_NARVAL_1_R42KNorm.fits.gz,HIP7981_NARVAL_1_R42KNorm.fits,HIP7981,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP7981_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP80843_NARVAL_1_R42KNorm.fits.gz,HIP80843_NARVAL_1_R42KNorm.fits,HIP80843,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP80843_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP80843_UVES_1_R42KNorm.fits.gz,HIP80843_UVES_1_R42KNorm.fits,HIP80843,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP80843_UVES_1_R42KNorm.fits.gz,downloaded
HIP8102_ESPADONS_1_R42KNorm.fits.gz,HIP8102_ESPADONS_1_R42KNorm.fits,HIP8102,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP8102_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP8102_FEROS_1_R42KNorm.fits.gz,HIP8102_FEROS_1_R42KNorm.fits,HIP8102,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP8102_FEROS_1_R42KNorm.fits.gz,downloaded
HIP8102_NARVAL_1_R42KNorm.fits.gz,HIP8102_NARVAL_1_R42KNorm.fits,HIP8102,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP8102_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP8102_UVES_1_R42KNorm.fits.gz,HIP8102_UVES_1_R42KNorm.fits,HIP8102,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP8102_UVES_1_R42KNorm.fits.gz,downloaded
HIP81300_FEROS_1_R42KNorm.fits.gz,HIP81300_FEROS_1_R42KNorm.fits,HIP81300,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP81300_FEROS_1_R42KNorm.fits.gz,downloaded
