sobject_id,teff,logg,fe_h,snr_px_ccd1,snr_px_ccd2,snr_px_ccd3,snr_px_ccd4
170205005901276,4757.32,2.4518404,-0.010794133,122.144035,175.42207,246.52736,232.38005
140711001301285,4728.649,4.198554,-0.022926241,122.13964,192.52092,270.271,266.1914
161106003101255,5558.431,4.055474,0.22913235,122.124794,160.54324,221.29727,196.43811
200529001801089,5899.1714,4.072309,0.11101794,122.11677,172.38455,216.55173,185.33656
151009001601086,5650.2617,3.88291,-1.2638291,122.11346,159.9582,192.16263,169.97379
160817001601168,4892.176,2.6841824,0.13675284,122.10889,142.79662,121.5476,202.46959
180101001601214,6263.36,4.1762667,-0.21988612,122.10823,149.09554,180.16881,152.01253
161212005101316,4786.193,2.514571,0.022316448,122.107574,186.28215,270.69128,253.87271
230803001601016,6383.1074,3.9119446,-0.03773953,122.10054,171.04358,214.70183,192.70828
151231004901142,4532.9844,2.6248856,0.19173804,122.0968,179.36774,222.63531,212.12927
190614002601043,5867.162,3.9263182,-0.054568604,122.09437,167.1901,210.03802,174.62752
160325003201166,5742.5933,4.43593,0.117085226,122.078705,159.0636,196.043,172.93149
170506006901110,4659.3765,2.431332,0.04412712,122.074165,188.9143,253.46507,236.86604
160816001701043,4844.073,2.5239573,-0.040288575,122.06974,171.0421,227.31654,207.27536
161219004601126,6338.3228,3.5992908,-0.08609291,122.068535,155.3492,184.9555,154.23808
170507011101246,4773.4614,2.5358276,0.09600101,122.0583,168.60983,221.61513,191.46823
230801003301066,6071.7534,3.585207,-0.75104225,122.05642,176.27625,230.14339,198.03596
170203001901104,4307.597,1.8603562,-0.208191,122.049706,205.42218,296.94037,298.3921
161213003601337,4737.2534,2.412338,-0.28742218,122.04771,166.00229,216.1993,182.5422
151219004601113,4558.5366,2.0601132,-0.14705685,122.033325,183.33603,232.51094,222.50255
230801004501019,5170.919,4.5242815,0.15085143,122.026146,178.87067,228.41774,205.75903
151219004601243,4946.669,2.6337566,0.041286506,122.01968,163.98991,218.06348,186.18378
140820002101268,5267.0566,3.6041076,-0.14474395,122.007805,161.1594,214.58197,204.79846
151111002601222,5676.685,3.8853266,0.11084729,122.007164,165.50748,229.03906,194.0811
161213001601193,5614.9756,4.178131,0.20659515,121.99006,159.8901,192.33112,183.27565
151110001601030,5837.302,4.0795255,0.17947246,121.98286,157.19421,192.76335,168.01036
160602001601154,6173.2666,4.1879563,-0.048718408,121.981606,145.90692,169.74931,154.19414
160327006601056,4514.9116,1.1823105,-1.9836345,121.97815,181.451,310.7489,266.37756
160531005101061,4974.865,3.3607721,0.06730575,121.97184,157.25905,188.57945,169.3954
170906001601108,6401.06,3.9280148,0.015708197,121.96896,152.3562,183.60605,152.07346
150409005601116,6241.185,3.9547231,0.145844,121.95721,145.19568,167.74283,146.01114
230511002801255,6191.7275,3.698873,-0.59238374,121.95448,148.73328,209.22984,157.8624
170603002601052,6330.674,4.0446706,0.08208667,121.95065,144.88368,174.87518,141.53787
160402003601116,5641.6753,4.344289,0.3033491,121.94871,157.82684,190.14166,168.05872
230801004501268,5761.6895,4.0956326,0.10867654,121.93583,150.90854,232.55779,170.28502
170418001601185,5482.694,4.4579215,0.09891748,121.93268,162.06813,198.23035,187.72662
161006002601046,6184.073,3.9469304,-0.07907609,121.92834,155.46236,190.58667,163.8124
161213003101315,6090.143,3.8818007,0.05003898,121.91061,154.97565,202.05292,172.0347
170114003101210,4440.099,1.9943413,0.011430692,121.90881,185.79669,255.09665,250.35533
151110004701189,6649.9756,3.6935756,-0.09165514,121.90374,150.47173,165.04776,153.52939
210919001601136,5004.633,2.915685,0.09985586,121.8817,197.86728,283.44086,258.84863
170514002101187,4722.4497,2.467069,0.0409636,121.87951,199.10979,298.66794,283.92377
151229005501104,5118.7324,2.8706374,0.008093994,121.86073,168.7158,217.09212,203.74222
160401002101398,6219.997,3.9730113,-0.046672486,121.85952,156.09404,213.84402,171.52472
170413006101029,4554.0,2.175918,-0.1609579,121.8579,205.41917,298.58472,290.57605
170531001601136,4883.381,2.5188096,-0.20662639,121.85479,180.0889,246.28085,248.08875
170802001601216,6410.1196,3.7716844,-0.27769902,121.846306,147.53877,185.21788,160.18805
170112002601066,6287.253,3.8359153,0.04933326,121.82116,164.19904,205.88998,183.94278
150103002501393,6133.0854,3.8199804,-0.15319452,121.81943,161.34514,228.56972,144.76517
170507011101252,6845.525,3.485466,-0.23005009,121.81058,134.9815,150.74371,117.89376
170107004801292,6463.494,4.1381288,-0.16707015,121.79211,154.17455,198.4754,171.64272
171230001601215,6196.884,3.980303,-0.13923398,121.79195,152.53172,196.44952,154.8812
180125002501037,5761.1533,4.3798223,-0.019575976,121.790695,156.92986,193.16454,170.06073
180603003201104,4628.062,2.5580592,-0.013373993,121.790184,199.961,290.1503,266.6652
170603003101192,4936.0967,2.438474,-0.47864383,121.78873,153.26843,178.22507,163.78021
150103002501021,4859.356,2.4445813,-0.40736768,121.784546,193.26479,264.3153,239.73784
230510001601177,5951.649,4.224748,-0.31473616,121.76959,141.69035,173.51155,154.80228
161006002601236,6272.334,3.8285625,0.014301132,121.76228,152.46103,192.13887,164.2041
161213003101354,4895.8027,2.8151183,-0.27201778,121.73192,178.31786,254.3662,216.08778
230803001601284,5040.967,2.7004068,-0.036004037,121.71484,183.67194,305.65512,238.17607
170115002701387,6182.38,4.389626,0.075691834,121.70189,146.07489,169.17305,89.43783
170506005401035,6020.7886,4.365358,0.14025839,121.696434,143.1978,172.93066,139.25731
150106003201041,6361.57,4.154953,-0.2225197,121.69483,146.70824,167.81389,147.0045
160523005801338,4472.9014,2.0960453,-0.4797237,121.67979,194.48764,291.23282,280.27628
161217005601035,6129.15,4.36965,-0.09361417,121.67718,152.3327,194.381,167.08101
230802002101128,4963.7695,2.6675014,0.06746968,121.66799,194.61864,283.04306,253.56126
150903002401333,6333.924,4.2763486,0.060582187,121.662506,142.1016,179.51883,127.47075
190224001601155,4645.7207,2.1989238,-0.12327071,121.64885,192.19365,272.87933,247.93839
171205004601283,6095.1943,4.130417,0.0069970973,121.633835,156.43977,197.8883,167.14613
170510006301216,4687.8936,2.3517992,-0.005908698,121.630394,152.50452,184.68604,147.98892
151231003701173,6330.0513,3.8642423,-0.38617027,121.61791,148.8779,170.74939,152.69232
170220004601032,5641.4526,4.4040604,-0.10142004,121.616844,154.79643,196.68127,178.25302
150430003301368,5196.189,4.5819373,-0.0888096,121.614876,169.80127,262.78503,212.75533
161213001601332,4964.5293,3.7358675,0.19444439,121.60978,166.98589,214.33286,190.6347
171027002801398,5835.8745,4.2897644,-0.329592,121.60909,154.95984,201.41312,148.65828
170508002101161,4920.48,3.0530796,-0.35220483,121.60845,167.09473,213.9768,200.33946
180623002501244,5524.5015,4.4599614,-0.1464527,121.60645,172.8484,256.8319,199.62889
151230002201080,5041.3564,3.6364503,-0.024269953,121.573654,163.7576,203.14677,174.8004
140820003701122,4886.925,2.4693415,-0.35894963,121.57267,186.88133,253.3849,253.0985
170514002401014,5837.377,4.3618135,0.44612455,121.57147,144.10426,172.79779,137.58481
200926001601177,4964.335,2.6040552,-0.020106398,121.571266,202.54675,298.25464,279.23218
160527001601204,4839.7197,2.8209891,-0.15003908,121.56582,176.78513,243.73955,226.40503
170202000701025,5719.923,4.441085,-0.38758346,121.56074,149.84639,189.57831,152.59717
161006002601073,4958.504,2.9869604,-0.31572846,121.559715,177.20273,239.23346,227.46083
160520002601081,6558.299,3.9471757,-0.33937907,121.5577,143.44646,160.90419,136.2687
160402003601165,6317.9624,3.827047,0.012659598,121.55719,148.43295,165.80188,147.68373
171106001901234,4766.135,2.465353,-0.07935534,121.54601,210.20183,309.53546,301.32745
171227002601087,5600.4297,4.443665,0.24908102,121.54138,167.54779,206.76414,176.28079
170828002701339,5840.0396,3.9920142,-0.1768341,121.53788,159.75673,201.06776,166.97646
170109003801061,6039.516,4.301763,-0.009675816,121.53494,157.41208,188.78197,176.65497
150707002001036,4368.8203,1.3502923,-1.116889,121.53241,209.95227,318.69745,346.63162
230803001601093,6895.368,3.8479495,-0.48032194,121.530525,147.26448,184.72731,149.4281
150411003601048,5259.9077,4.529285,0.061255515,121.52307,162.40154,207.04204,183.77435
161011004001034,6242.746,4.303063,0.20761195,121.521454,153.60222,199.35504,171.59682
230511002201061,5840.689,4.4210973,-0.47471595,121.505135,156.84267,194.71004,160.08958
170601001601162,6321.349,4.1870403,0.0072100647,121.49689,156.93681,183.63393,168.87656
160327002601121,4750.161,2.570421,-0.1629813,121.47913,182.45435,235.29001,225.80525
170207003801275,4663.245,2.6151135,-0.30621827,121.46938,181.7936,273.145,220.67114
171207004001254,4917.824,3.0794187,0.023022436,121.4626,169.15288,224.3159,200.22868
201006001601118,5271.052,3.8012006,0.11279398,121.46139,180.55807,243.09636,207.88159
170506006901131,4574.893,2.3009472,-0.01241976,121.45946,184.67104,238.37239,228.71751
140707001101164,6245.9585,4.36038,-0.23823866,121.456696,156.20674,190.37277,161.19073
150207004601395,5688.086,4.3788314,-0.3553326,121.454285,143.39404,186.83981,146.45407
161106002601210,4872.1826,2.447085,-0.2816053,121.44902,175.63579,239.8052,206.83984
170513004901119,4769.224,1.9439015,0.07587405,121.43819,184.7871,251.31213,241.43896
161212002601290,6215.952,3.9312196,-0.1163758,121.43791,143.48505,167.79745,147.05476
170105002601148,6316.367,4.1967096,0.024717271,121.41416,131.49709,137.64478,104.47679
160530001601126,4793.4185,2.507918,0.0078053474,121.41358,204.16704,288.16232,289.9489
170117002101367,6271.703,4.3102984,-0.06665272,121.40046,160.86215,213.14192,177.44507
161213002101369,4522.6074,1.9036113,-0.52891195,121.39617,177.57031,258.02393,231.96405
210327004601129,4688.4487,2.4594045,0.10532731,121.38378,199.82785,293.89594,278.0627
170508001601376,4220.4473,1.5503931,-0.35221788,121.357315,201.47461,319.10977,288.69217
201005002101092,4820.3193,2.636272,-0.65341127,121.34848,187.36972,259.67554,239.1369
150409004601257,5052.902,3.6434524,-0.21187967,121.34131,158.66739,223.02458,198.49782
170507010101386,4225.3228,1.3974746,-0.56211764,121.32424,210.87396,354.66156,342.25275
150411005101108,5506.1523,4.417552,-0.01932539,121.31713,152.9708,182.65575,153.99258
171230002601310,4819.596,2.7626803,-0.6019904,121.31405,182.65155,250.4125,228.61876
160331002201094,5829.072,4.2119393,0.19820222,121.30615,141.34225,163.477,136.18398
170912001901320,4583.206,2.5711923,0.06183455,121.29465,184.77866,254.9923,234.60303
210706002901025,6151.695,4.1618824,-7.581189E-4,121.29448,159.20401,199.1737,169.28291
151111001601138,4835.3433,3.2852485,0.026566792,121.288086,162.99236,196.95494,171.4249
180604001701343,4873.4717,2.53566,-0.099300005,121.27904,176.90675,280.46454,227.53958
230802002101193,4575.722,2.350687,0.08805861,121.277245,188.47415,294.6036,243.49675
150719002901241,4652.1313,2.5309117,0.13602702,121.276,178.35083,260.2232,223.68231
161213002601273,4898.548,3.1415133,-0.10924756,121.271935,167.45265,222.86789,195.55821
161217005601207,6143.9927,4.3403563,-0.22541517,121.26697,148.36392,189.70926,160.24129
150411005101078,4405.7515,1.9578052,0.03669826,121.26565,200.047,284.99146,288.8355
170108003301375,5966.445,4.2295856,-0.20001361,121.262665,143.09544,182.96214,141.01717
190204002901157,6093.7256,3.8674378,0.09607155,121.255196,170.0067,227.0021,197.86903
200810001101028,6274.402,4.235548,0.092362985,121.23354,162.91951,200.67097,175.0486
210711004401111,4985.9155,3.0952647,-0.4311036,121.225044,172.86375,226.52055,196.69284
160403002501279,5068.4673,2.5062394,-0.0588341,121.21688,172.71178,236.13953,214.6372
150427002801124,4710.525,2.5779514,-0.15640703,121.21143,169.50613,213.62473,199.27304
160401005901394,5703.3228,3.7602713,-0.22173128,121.18946,162.50282,228.21153,193.82489
170510006801059,6042.157,3.616313,0.056847125,121.1832,151.147,188.40717,152.99739
150824002101264,5980.156,3.897864,0.14344174,121.18241,145.59137,184.81676,157.64171
170117002101140,6029.103,4.376195,-0.22450429,121.16411,149.41743,173.587,156.2863
210923001601355,6439.2456,3.823527,-0.069356225,121.16229,142.43823,184.48297,122.68349
161118004001145,5447.058,4.4505415,0.21020946,121.160126,157.23694,188.82729,165.18958
161210003401102,6210.6675,3.89081,-0.15666348,121.15836,153.79066,184.00331,161.18741
170506006401039,6235.781,4.1629395,0.034100194,121.14276,155.71004,197.045,169.87941
170912001901357,5762.3877,4.359417,0.2345604,121.14187,153.9424,195.4141,153.80493
150827003401054,5863.062,4.060536,0.14332265,121.12764,156.21361,193.61914,169.34598
230312003101141,5088.2817,2.4415064,-0.73034847,121.12358,185.41562,258.64688,238.07748
161006004401073,5897.38,4.2547736,0.14691299,121.1111,156.04117,196.00401,176.008
170107004801111,5715.2065,4.0236363,0.31545237,121.09438,166.1687,205.01321,190.67613
170111001601128,4380.249,2.1302037,0.12211357,121.08871,202.42255,290.8008,302.9291
191114001601208,6275.9473,4.218284,-0.3121342,121.08621,151.11838,199.32074,156.67647
170603006601102,6212.7456,4.0317516,0.14425808,121.07579,145.68544,170.89807,141.8863
161006002601068,4771.199,2.4779634,-0.02052743,121.07132,178.64919,239.058,225.12724
170517001801353,6113.7104,4.087026,-0.06864963,121.06988,140.64973,170.70381,136.66982
170710002201118,4555.04,2.2625153,-0.1597929,121.067764,191.75276,263.00925,248.70522
140820002101135,5320.1797,4.4226546,-0.17306772,121.059616,142.52438,146.34225,140.3278
200529003301261,6257.361,3.8424993,-0.15439194,121.04197,164.63971,226.80293,166.03496
160529001801188,4513.6577,1.9828393,-0.25980273,121.02895,185.63632,241.97917,241.70984
170828001101079,5012.4316,2.8354125,-0.090940244,121.02187,176.26996,234.60983,219.42648
160531004601041,6364.3164,4.003373,-0.10002088,121.02147,135.09705,148.3971,125.68794
151219002601056,4610.1978,1.6486434,-1.3288392,121.0059,182.14017,246.13943,223.64854
161219004601012,5797.1025,4.286397,-0.20040333,120.99361,157.08212,186.73827,158.5853
170108003301334,5733.1865,3.6215281,-0.29967207,120.9774,155.44658,200.2736,172.96498
160523005801153,6271.923,3.7383015,-0.12856677,120.96718,151.74431,172.1094,167.40219
230801001601022,5514.2363,3.8963115,0.12325692,120.96705,170.10793,209.65155,183.01413
170130003101380,5786.772,3.642015,-0.096521236,120.96577,150.82886,195.2045,158.3262
160524006601229,5533.072,3.8855922,0.20142895,120.9645,166.76443,214.57355,190.919
161213002101187,5640.9634,3.9032478,-0.31163478,120.96234,146.20367,168.29623,152.15985
170710002201259,4810.296,2.5503747,0.04916849,120.91919,166.56915,216.30382,192.1394
160331002701155,6074.591,4.000979,-0.035141148,120.91694,143.41814,162.81169,140.9525
211215002601358,5042.6704,2.937146,-0.14521524,120.91164,232.7691,507.09515,380.79352
181027001101068,4356.462,1.2478555,-1.642715,120.88596,197.708,277.14465,620.50616
170411005101368,4369.5796,2.0981526,0.22711685,120.882835,200.61586,307.37003,280.83374
220415003301202,4900.081,2.5255883,-0.19621906,120.87671,162.8512,233.90195,182.136
171027002801113,5766.678,4.1332707,-0.38481927,120.85821,149.8151,173.1399,144.47894
171230002601030,6082.307,3.9062216,0.08585007,120.85591,155.99878,187.45932,151.46591
200901002101099,4627.657,2.4147727,0.111217484,120.85283,200.68565,283.69275,267.95203
160420004301099,5804.239,4.276711,0.025572818,120.842255,149.5519,171.84618,140.08449
200529002301381,5238.74,3.5969656,-0.3701316,120.83235,128.94717,158.45241,160.90741
230404003601369,6198.754,3.978496,-0.46951574,120.83209,140.16241,188.94916,115.22821
180125002501296,6244.241,3.7632513,-0.2518215,120.82132,171.3695,219.92853,202.18091
170130002601192,6278.5327,4.085262,-0.45869243,120.81365,141.93736,153.99522,140.82002
171027002801255,5503.0195,4.429429,-0.003637895,120.810875,147.28372,176.72182,149.83372
161106003101101,5089.723,4.5937185,-0.32584238,120.78756,156.12859,193.27618,171.86073
180101002601337,6143.605,4.2178493,-0.04158359,120.772675,149.34547,182.91399,147.46153
190204003401072,4772.8506,2.4621072,-0.13438255,120.76177,192.38255,261.7786,243.8456
170724001601106,4577.258,2.4140291,0.17710397,120.75223,182.52634,241.18607,210.49002
180604003701251,4522.4653,2.045516,-0.56621784,120.75002,186.40747,294.4343,248.94945
171230003101228,4909.6333,2.5732756,-0.03668522,120.747826,173.98495,235.06723,216.7518
200529002301116,5757.543,4.172477,0.17709477,120.74683,161.74367,206.25368,173.53876
170710002201312,4146.8555,1.4904038,-0.16148207,120.74515,200.67299,291.20248,279.27798
150409004601193,4772.7803,2.4535663,-0.2378164,120.739456,152.88599,181.05765,149.51814
220711001601234,6089.597,4.379343,0.028083812,120.73379,140.48212,179.92229,124.45917
180126002101229,5106.804,2.5126693,-0.08688421,120.726845,184.65576,256.1415,244.28642
180603003201194,4555.9756,2.3809752,0.0072652437,120.720604,217.1166,331.93475,312.7984
210916001601335,6478.746,4.217636,-0.06063693,120.71832,149.08383,199.41656,146.3567
161212002601363,4834.746,2.4967623,-0.1312949,120.702354,177.7738,249.55542,225.46329
230802001601041,6292.518,3.771774,0.0505493,120.694176,193.90915,253.6583,242.08316
230804001601374,5127.4556,2.8760085,-0.049647853,120.69158,173.05382,285.6822,203.43321
160815002101271,5956.805,4.332864,-0.09498838,120.686935,145.4897,175.0453,152.7136
160813005101135,6232.729,4.255158,0.109930255,120.685326,156.37807,196.74422,175.93367
170710002201031,4564.4277,2.197313,-0.2207739,120.68406,170.81064,217.80142,196.44327
160919001601096,5041.304,2.6868353,0.038098477,120.67603,183.26173,254.35786,242.87614
170829003901019,6001.9927,4.3339677,-0.14309162,120.67573,154.15038,195.57022,172.30966
161210003401113,6268.3193,4.1342745,-0.23238978,120.65908,156.29445,191.22926,168.9358
190210004501317,4818.7407,2.8366733,-0.3030967,120.64435,167.57166,245.66483,177.09212
170912001901385,4029.3599,1.3103282,-0.60108614,120.64421,184.00812,271.83755,230.30959
200804001601135,4414.908,2.2160556,0.02694666,120.64355,214.32924,323.6233,306.92117
161006002601220,6381.2085,4.158976,-0.23038554,120.64171,145.4682,169.41823,145.26595
180625003301256,5936.1416,3.790419,-0.18113375,120.63326,147.11241,194.57056,157.94272
201006001601077,4682.5806,2.3281767,-0.18477878,120.63315,205.49509,295.92285,281.3061
160331001701164,4721.055,2.454294,0.026720677,120.63032,178.25215,234.92627,231.52919
161213003101207,5755.714,4.052819,-0.23513597,120.62361,141.31064,174.6199,148.36945
160525002201102,4901.9185,2.906888,-0.14857718,120.61965,174.74213,223.624,209.04266
230801003301332,5917.274,4.434875,-0.52293503,120.5992,153.37036,213.7236,147.88718
150827003401195,5725.981,4.38461,0.050073422,120.58663,152.81422,181.08237,161.57225
170108003301043,6193.1836,4.3609858,0.017224561,120.58294,160.58138,205.60329,186.79622
140711003401213,6102.454,3.8361025,0.23250791,120.555305,140.2387,173.4311,133.33038
170603005601339,6211.0156,4.098697,-0.119202964,120.54122,155.53995,201.78914,175.61182
170510006301075,4729.8525,4.624164,-0.025338382,120.53457,173.5221,228.39449,198.91231
140808001101218,4701.768,1.5204322,-1.7259701,120.525154,187.3001,271.29437,250.63107
151230002201388,4908.777,3.0696676,-0.33562803,120.520355,158.8165,205.67076,160.59712
170912001901142,5941.9243,4.2066336,0.1046989,120.498764,157.54245,182.91254,164.11499
151008001601123,5060.936,3.3283837,-0.3406677,120.49235,163.86832,199.99979,176.48817
150412002601089,5160.4287,2.3681033,-1.8425982,120.48152,153.9745,183.00903,162.30005
170517001801026,4506.6807,1.9790709,-0.22357279,120.47666,179.68588,248.89117,237.1887
171003001601162,4714.7764,2.4390473,-0.042383008,120.476204,232.40308,317.85208,316.28714
220415003301157,5636.993,4.008789,-0.37713167,120.474686,158.68887,205.97118,172.90712
170506005401215,4894.9683,2.5107496,-0.14307714,120.473335,176.28787,238.6876,219.1528
191106001701025,6342.2407,3.9835956,-0.0067433864,120.45053,177.14706,227.08167,202.39806
151231004901158,5415.2666,2.9208965,-0.044906758,120.44901,164.48157,199.49716,188.99788
160327006601330,4893.677,2.650297,0.1898752,120.4381,191.53568,278.38342,267.89337
171227001601377,6152.0625,4.0553207,-0.019496597,120.43725,149.82616,189.12656,137.6965
161011004001346,4590.7397,1.937089,-0.23730233,120.43611,178.67958,271.4097,246.10289
170513004901104,4824.495,2.7093027,-0.33620507,120.43357,163.91573,208.46759,180.89969
210916001601261,4761.6157,2.495306,0.03783661,120.432755,181.52095,270.24136,216.51077
170203001901275,6159.9204,3.890944,0.0018731877,120.432076,155.13441,184.8018,169.66707
150412006101293,6429.5635,4.131215,0.052156433,120.428024,161.19408,213.70422,193.17561
171031003301149,6166.2407,4.2499332,-0.096907295,120.3919,148.18259,177.85986,163.34222
150412002101228,5946.8296,4.0831323,0.036625873,120.38505,131.38235,149.9091,115.08845
210324003701061,5992.7104,3.7227411,-0.21116501,120.37607,175.75635,226.72371,207.371
140116003701315,4488.4624,2.3505611,0.040990524,120.37592,200.01442,312.42416,277.19797
170130001601076,4668.228,2.4414945,0.06903404,120.375854,192.55571,271.09863,266.37558
171227004601243,4865.8413,2.8483336,-0.21436962,120.37207,171.1639,229.43964,210.9631
171205004601192,6394.4243,3.883634,-0.08529221,120.371254,145.3953,159.80559,145.98135
230510001601073,4886.6914,2.7502236,-0.13346261,120.34141,184.20898,255.9298,232.2407
150719002901376,6925.979,3.8540063,0.25300342,120.31668,136.22357,185.39104,141.50146
170205005401133,6434.129,3.994329,-0.038874984,120.31537,143.07616,159.80629,135.53601
170220002101035,6140.964,4.1567674,0.006489724,120.313705,154.2677,197.35556,170.54286
171228002101053,5835.0347,3.8958018,0.012910813,120.30138,147.73299,197.36162,54.741356
160112001601068,4879.944,2.4717312,-0.31179136,120.29913,173.84393,234.64908,225.04433
170603006601082,6401.5806,4.2226048,-0.14411017,120.27469,140.16173,163.20532,131.90019
151008001601165,4840.957,2.4834676,-0.17086574,120.26206,174.61827,211.961,193.54805
161210003401032,6103.494,3.786978,-0.14976469,120.2614,141.65839,164.84814,133.27809
170207003801230,4774.3257,2.467449,-0.09391714,120.25451,184.64684,280.6338,243.56454
161216001801327,5944.428,3.848669,-0.038393162,120.24944,154.61562,190.5227,163.80568
170604006101113,5547.311,4.3755765,-0.35456273,120.18892,149.02379,176.08124,149.43967
171027002801320,5626.472,3.895759,0.23885024,120.182495,163.0095,200.70062,167.74945
160814000101006,6113.6294,4.3104253,-0.4086279,120.16802,148.481,185.10704,165.02925
200926001601266,4685.4077,2.4480307,0.062381916,120.16269,178.57436,269.31357,216.4837
151225004301317,5038.9536,2.8894725,-0.019011922,120.1468,175.8944,240.24207,220.82974
170416005801329,5107.3945,2.83662,-0.026389271,120.140465,164.98808,230.1575,206.11731
181027001101078,4419.1797,1.2332478,-1.5993452,120.13903,196.2105,272.93948,412.78845
160107002101127,6175.6636,4.243081,-0.15502682,120.138725,145.24745,169.4208,142.00612
230804001601188,6375.4785,4.0055885,0.027895048,120.11435,135.1241,179.00029,126.19994
201005002101357,6288.489,4.1397004,0.01107683,120.10735,157.59521,230.44403,164.05171
170517001801118,5973.115,3.9113338,0.041875176,120.08439,174.2709,236.19139,228.86557
230805002001249,5811.6953,4.2878532,0.18752187,120.08335,135.35518,198.80392,127.025154
160523003501107,4887.763,2.5899763,0.020797774,120.07187,175.66034,230.8039,223.04726
180623002501207,5916.634,4.2596846,-0.61282545,120.05185,158.70078,226.0218,171.01526
161213001601254,6044.4585,3.999713,-0.2815003,120.047165,139.53189,159.24829,142.9162
151110004701096,4513.9146,2.2181215,0.023969505,120.04636,191.64662,262.04712,264.02704
170411005101165,4204.3506,1.4193919,-0.5199608,120.04495,200.00024,276.93558,289.17175
170517002801089,4817.334,2.531916,0.0158859,120.022,169.06642,218.88448,198.42862
160530003301024,5465.481,3.7272034,-0.44005847,120.02043,156.4567,202.22876,175.57616
151225004301314,4908.2285,2.6123595,0.0435225,120.01143,182.6625,252.295,237.14021
170413006101166,4281.983,1.8186185,0.07626074,120.00419,213.04893,304.57028,328.0399
160519002101306,4762.3726,2.4957645,0.11069569,120.000015,180.25711,248.88477,229.40631
210726001601048,4799.417,2.5036435,-0.017347157,119.994194,203.49207,291.4914,276.32645
230802002101251,4987.5483,2.5245547,-0.055013716,119.98785,183.80304,316.6615,246.49908
160522002101149,4908.337,2.5212033,-0.22783467,119.98678,168.62987,204.35106,189.94382
170912001901189,5722.912,4.047995,0.012702208,119.98633,156.1108,176.45445,159.74835
160423002201009,4339.854,2.0434453,-0.15118513,119.96732,192.6899,226.89503,202.67603
161218001601085,6836.961,3.9930785,-0.3120393,119.96128,154.51923,186.22554,161.57224
220807001601054,4487.7,2.0439332,-0.46997774,119.957695,196.86226,279.7771,259.54004
161217001601182,5873.0527,4.226192,0.027916513,119.94683,155.06271,184.74602,178.80078
160331003201382,5464.886,4.185147,-0.04895158,119.94624,152.45018,212.89441,177.60078
170508001601138,4866.193,2.5160172,-0.08255469,119.943,177.92482,243.65938,228.50674
171102005001155,5770.876,4.028522,0.20840076,119.930664,154.04306,186.35652,163.80516
171230001601077,5783.6978,3.9690883,-0.4032365,119.89829,172.70297,226.82576,195.30563
161219004601188,6498.847,4.0501347,-0.41138017,119.89127,148.17339,174.48386,159.38466
180623002501273,4352.0073,1.8784299,-0.058275588,119.89043,181.4822,281.2245,228.0849
150428001101001,5239.4463,2.460269,-1.2392676,119.87795,156.8599,224.37352,196.16776
170510007801032,6599.34,3.53742,-0.23000112,119.86705,142.76616,177.33844,152.05063
170417002601316,4701.0986,2.4187725,-0.1823552,119.866554,173.60907,253.96635,226.76532
180125002501379,4529.2236,2.5514598,0.12968151,119.8514,208.56697,319.28253,295.0196
170112002601035,5783.3022,4.1290455,-0.5431166,119.84928,161.48453,200.86578,181.01807
170507011101302,4850.1177,2.4408226,-0.52409494,119.848755,166.87546,229.10823,208.8181
170508001601381,6390.6045,3.7660105,-0.1668325,119.84206,141.7783,179.43982,136.3916
160107001601077,5630.3945,4.140121,-0.033359386,119.83796,165.77644,209.38461,188.452
230511002801013,4922.693,2.705637,-0.4862814,119.82903,192.24445,263.93903,246.72856
161210004201217,6232.5527,4.332293,-0.07200327,119.8039,145.05774,179.36081,148.29686
230101001601022,5452.431,3.8177829,-0.61186916,119.80225,164.51314,202.45639,168.18074
200528001601152,5775.317,4.414629,0.20112014,119.78927,175.2684,231.68788,193.568
230803002101189,5929.1973,3.8285015,0.09897571,119.78709,149.08966,212.08282,167.10596
190211001601124,6315.575,4.351869,0.037394144,119.77923,160.05884,219.06029,168.4216
171205002601243,4761.97,3.182682,0.21918878,119.77717,172.75461,233.96161,208.66269
210923001601276,6472.7456,4.0289445,-0.0076709613,119.777115,149.63092,201.85712,153.8218
160514001801119,4911.1934,3.4327118,-0.113411985,119.77501,173.39142,217.56721,196.66815
170202001201072,5719.3926,4.2574244,-0.1017615,119.77022,166.52368,221.77927,187.86967
170531001601217,4905.561,3.1697595,0.103177324,119.76937,167.41522,227.83745,208.04723
160916003301364,4847.263,2.5191073,-0.10358209,119.76011,181.83853,270.38266,238.20946
150401004101110,6384.196,4.1494584,0.21715823,119.75366,149.1889,172.1217,146.20909
150106003201081,5785.5815,4.054024,0.16943157,119.75299,152.63066,182.37694,162.16081
150207004601184,4775.0957,2.8070858,-0.047483593,119.74501,181.84337,241.16199,247.05388
170112002101334,4826.1475,4.6031814,-0.13287249,119.743286,170.29129,233.83855,201.16791
180604001701393,4370.0396,1.9978096,0.12791207,119.73953,209.39383,357.67856,307.6165
160530003301096,6065.9487,4.148823,-0.27413583,119.73571,153.36572,192.06976,159.31612
221225003201170,5988.793,4.1019745,-0.004836321,119.73408,151.39876,183.54375,140.69902
161212002601024,5826.489,3.8492548,-0.17464319,119.72993,158.73013,207.57288,180.7368
230509002101213,5674.8247,4.3393364,-0.2652073,119.72257,145.76021,193.90591,160.04623
